V3,V9
0.225043859649123,0.9777664
0.426578947368421,0.9789411
0.51125,0.9759236
0.386995614035088,0.9853805
0.892828947368421,0.9831205
0.742083333333333,0.9592223
0.721074561403509,0.9781708
0.647324561403509,0.9603587
