V3,V9
0.888888888888889,0.78
1.05555555555556,0.7938889
1.21111111111111,0.7961111
1.44444444444444,0.7333333
1.68333333333333,0.8338889
2.11111111111111,0.8055556
2.51666666666667,0.7644444
3.34444444444444,0.8794444
4.13333333333333,0.8711111
5.45555555555556,0.8733333
8.08333333333333,0.9033333
14.0111111111111,0.9066667
