V3,V9
0.944280701754386,0.764967
1.10656140350877,0.7818632
1.1939649122807,0.7834047
1.48635087719298,0.7474858
1.87242105263158,0.7248176
2.02322807017544,0.7900343
2.54263157894737,0.7378268
3.30936842105263,0.7409418
4.27147368421053,0.7140012
5.92838596491228,0.6896243
8.10712280701754,0.5966617
14.4712280701754,0.5910329
